Country code,Country name,Series code,Series name,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
FRO,Faeroe Islands,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
FSM,"Micronesia, Fed. Sts.",IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GAB,Gabon,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GBR,United Kingdom,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GEO,Georgia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,435000000,..,..,..,..
GHA,Ghana,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..
GIB,Gibraltar,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GIN,Guinea,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,0,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GMB,"Gambia, The",IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNB,Guinea-Bissau,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GNQ,Equatorial Guinea,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRC,Greece,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRD,Grenada,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GRL,Greenland,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GTM,Guatemala,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6700000,..,..,..
GUM,Guam,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GUY,Guyana,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..
HIC,High income,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
HKG,"Hong Kong SAR, China",IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
HND,Honduras,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,207900000,..,..,..,..,..,..,..,..,..,..
HRV,Croatia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,298700000,..,..,..,..,..,..,..,..,..,..
HTI,Haiti,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1000000,..,..
HUN,Hungary,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,195600000,..,0,..,0,..,..,0,..,0,..,..,..,..,..
IDN,Indonesia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,200000000,..,123200000,632000000,0,0,36700000,0,0,8100000,0,20200000,0,0,..,..,..
IMY,Isle of Man,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IND,India,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,0,2100000,..,..,110750000,0,..,142250000,75900000,23530000,..,..
IRL,Ireland,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IRN,"Iran, Islamic Rep.",IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IRQ,Iraq,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ISL,Iceland,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ISR,Israel,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ITA,Italy,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
JAM,Jamaica,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
JOR,Jordan,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,0,..,..,..,169000000,..,..,..,..,..,951000000,..,..
JPN,Japan,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KAZ,Kazakhstan,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..
KEN,Kenya,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..
KGZ,Kyrgyz Republic,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..
KHM,Cambodia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KIR,Kiribati,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KNA,St. Kitts and Nevis,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KOR,"Korea, Rep.",IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
KSV,Kosovo,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..
KWT,Kuwait,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LAC,Latin America & Caribbean,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,525200000,1293300000,192300000,1933200000,1275900000,6010700000,..,1164530000,..,..,1161780000,189744000,..,..,..,..,..,..
LAO,Lao PDR,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LBN,Lebanon,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..
LBR,Liberia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LBY,Libya,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LCA,St. Lucia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LIC,Low income,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LIE,Liechtenstein,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LKA,Sri Lanka,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LMC,Lower middle income,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,192000000,..,..,..,..,..,..
LMY,Low & middle income,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LSO,Lesotho,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LTU,Lithuania,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LUX,Luxembourg,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
LVA,Latvia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAC,"Macao SAR, China",IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAF,St. Martin (French part),IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MAR,Morocco,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MCO,Monaco,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MDA,Moldova,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MDG,Madagascar,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MDV,Maldives,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MEX,Mexico,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,0,22800000,519800000,17000000,6000000,60200000,48200000,173600000,..,72000000,..,..,421700000,30000000,25000000,278800000,..,..,793000000,..
MHL,Marshall Islands,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MIC,Middle income,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,7210780000,1839590000,..,..,4645790000,2480963000,..,3426295870,3228613620,..,..,..
MKD,"Macedonia, FYR",IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MLI,Mali,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MLT,Malta,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MMR,Myanmar,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MNA,Middle East & North Africa,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MNE,Montenegro,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..
MNG,Mongolia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MNP,Northern Mariana Islands,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MOZ,Mozambique,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,25500000,..,..,..,..,..,..,..,..,..,..,0,..
MRT,Mauritania,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MUS,Mauritius,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..
MWI,Malawi,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
MYS,Malaysia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,284000000,2558200000,790000000,10000000,0,..,0,..,3964800000,0,16400000,0,2521000000,0,..,0,0,..,..,..
MYT,Mayotte,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NAM,Namibia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..
NCL,New Caledonia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NER,Niger,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,3400000,..,..,..,..,..,..,..,..,..,..
NGA,Nigeria,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NIC,Nicaragua,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NIU,Niue,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NLD,Netherlands,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NOR,Norway,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NPL,Nepal,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..
NRU,Nauru,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
NZL,New Zealand,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
OMN,Oman,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PAK,Pakistan,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PAN,Panama,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,25000000,..,..,..,..,..,..,..,..,..,..,..,..,..
PER,Peru,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,35000000,45000000,..,..,72000000,..,..,..,..,119800000,..
PHL,Philippines,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,7565600000,..,1600000,..,..,0,..,..,0,503900000,0,..,26600000,..,..
PLW,Palau,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PNG,Papua New Guinea,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,71000000,..,..,..,..,..,..,..,..,..,..,..,..,..,..
POL,Poland,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,0,..,..,..,..,..,6100000,20200000,1600000,42500000,..,..,..,750000,0,..,..,..,..
PRI,Puerto Rico,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PRK,"Korea, Dem. Rep.",IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PRT,Portugal,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PRY,Paraguay,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
PYF,French Polynesia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
QAT,Qatar,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
ROM,Romania,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,116000000,0,0,0,0,..,41000000,0,..,..,..,..
RUS,Russian Federation,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,0,..,0,0,..,108000000,..,..,0,..,323600000,240780000,340300000,698700000,174000000,369000000,..,..,..
RWA,Rwanda,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SAS,South Asia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,0,2100000,..,..,110750000,0,..,142250000,75900000,23530000,..,..
SAU,Saudi Arabia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SDN,Sudan,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,120700000,..,..,..,..
SEN,Senegal,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,20000000,0,..,..,..,..,0,0,0,0,0,..,..,..,..,..
SGP,Singapore,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SID,Small island developing states,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SLB,Solomon Islands,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SLE,Sierra Leone,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SLV,El Salvador,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SMR,San Marino,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SOM,Somalia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SRB,Serbia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..
SSA,Sub-Saharan Africa,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
STP,Sao Tome and Principe,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SUR,Suriname,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SVK,Slovak Republic,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SVN,Slovenia,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SWE,Sweden,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SWZ,Swaziland,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SXM,Sint Maarten (Dutch part),IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SYC,Seychelles,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
SYR,Syrian Arab Republic,IE.PPI.WATR.CD,Invest. in water/sanit. w/ private participation ($),0,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
